wallet,total_tx,avg_age,total_balance,chains_used,tier
0xf4be17c5cf07a3a2579b32e9692a6adedb0990c7,53,397,0.4713,4,Tier 3
0x5318ff39c609fe9879cf42245ab7471db584fa59,33,239,0.4665,3,Tier 3
0x96d067a5b8bc5763e128d89328e28586acc03e0b,70,372.6,0.5352,4,Tier 3
0x261d32e9d314af4c55d946d2c1361f56066ad637,3,13.2,0,1,Tier 3
0xfcd873da2f5ed506072c2d0bad2fc1e204621c69,6,83.8,0,2,Tier 3
0xfa64d696547fe5bf7f386103002895cb52d5a9da,196,66.2,0.0556,4,Tier 3
0xd9a44c509a2ed49f1ae4008697cc218c60fac281,60,153.6,0.5619,3,Tier 3
0xff012a3e2bdc5f566ae91b26719b99359bb884ad,56,269.8,0.4819,4,Tier 3
0xeea77d8ee160ba98a0bdc80b2edaca17d6a339e4,1,87.2,0,1,Tier 3
0x2fec8b09de1d0e135dbcbaa9e04417e4425abdfb,3,13.2,0,1,Tier 3
0x7b23b674c782ceb3802eafbafceb28c963dfd512,31,239,0.4701,3,Tier 3
0xb6d005fc9cf94c49744fef29fd0cdb66681dd0e0,77,44,0.6123,4,Tier 3
0xc0df4f8c729a91a862c6d8010f47dae383d321db,52,316,0.539,3,Tier 3
0x068b3841d39afd65163d47c2ad1c950b00b8d854,279,374,0.2442,4,Tier 3
0x993d3ddff132f2b07dc9648fa3e2c0fe7fdc35a6,95,44.4,1.3981,4,Tier 3
0x8bb1d2f2d39911f4811ceab700cf291d7f6fbdb8,38,217,0.4714,3,Tier 3
0x155db263d0503381fdb1aef0191cd36f43641c02,60,499.4,0.4809,4,Tier 3
0xc8fa644c9142977ec1dd1e968cf01ceeb04c1096,0,0,0,0,Tier 3
0x52a585cf477e226a5144cd0f2e4aefe799e6efbc,76,138.8,0.5249,4,Tier 3
0xdb4ea2f319d42747addfed5af02f9b95dbe69737,114,44.4,0.2123,4,Tier 3
0x224a71d35430f13380aeaff55e4c41f5bcc7c290,71,397,0.5383,4,Tier 3
0x77162bd623e209712a53986000cd04fc22256613,68,337.4,0.5462,4,Tier 3
0xe397ee5eb230c90d777097eba374bc5fbe97d5b5,48,150,0.4725,3,Tier 3
0xdb865823872526ed3794457dc0e54df931804385,23,239,0.4747,3,Tier 3
0x6a188685a2d403458a278ae5fc59fd26253651f0,60,252,0.5369,3,Tier 3
0x4bb23c1f7a1c5f0fa1031269b854f7c465076ace,33,239,0.4769,3,Tier 3
0xf84d4d1d55c023eaf0dbefa26a0f2c95eb7f1552,53,397,0.4924,4,Tier 3
0xae5d9a2087d56d19a1ad066d1e2879231a615c44,67,149.6,0.5496,3,Tier 3
0xc7287d7c46a38ef9cd1db1606b0c3ab639b893a6,39,15.6,2.9806,3,Tier 3
0xa49ad3e393cdc8a4ce6347211e8b984cec058df1,79,102.4,0.5687,4,Tier 3
0x47ff9245c08c31f1dd744304d8202bb7601e4aff,70,365.2,0.5793,4,Tier 3
0x5635c36abd4f303070fe3627e82466a5ffde9f1e,65,20.8,0.4701,4,Tier 3
0x059d4a53bae06907bb0aaf201946a0b353f68e83,36,211.6,0.5578,3,Tier 3
0x429bb12e414864c7719b31b4794787e7ec4f4f0a,3,20.8,1.8098,3,Tier 3
0x950776086dbff0f6700f110be1b3a0d144faf71b,63,372.6,0.4631,4,Tier 3
0xeb44b9c34bbe8ce7bcf0e8d3379a11dc4aead9ae,245,113.6,0,4,Tier 3
0x6ad699c9f56ee52783b9efe9410ae5a1767c96df,43,74.6,0,4,Tier 3
0xee8d347418eb389a00f9a090376a1f8bc9d2c091,291,176.4,0.1589,4,Tier 3
0x0a2489ae7db54f005883ae7d072ee83491ea015b,37,349,0.5613,3,Tier 3
0xfea4fb7ea96d78b34f118d13e48a759f195b7306,72,361.8,0.5331,4,Tier 3
0x85c7b4a5ecad7754ba86324285f248151f78cdd8,336,175.8,0.0086,4,Tier 3
0xda9ab6cb29283c26d6abdbdc88b99cb2cef53cc6,59,398.2,0.5492,4,Tier 3
0x68666d0146ac3a843c645e2ff49b4b2ac6be8ceb,63,397,0.4776,4,Tier 3
0xf290403631e8fe2dd625b30f7362c5609ee7ca4e,59,397.2,0.5518,4,Tier 3
0xf709f098f53f9e4132ddb1a7b1854a44f08f90b0,0,0,0,0,Tier 3
0x40efc9760be3aa23f39a7cb67b2497a5f2017684,46,25.4,0.0083,4,Tier 3
0x6024671e9b147fe91c714074c374ebdca9060270,51,10.8,0.0172,4,Tier 3
0x4c52bfe227b6c583e6360fc5046560a4ae4a75be,32,225.6,0.4645,2,Tier 3
0xf7c557244d38341a2ac5196b3b636111a87868c7,400,302.8,0.9569,4,Tier 3
0x5a46b426da17227a6d754fdf003503d0750dcd23,4,22.6,0,2,Tier 3
0x8f5b6a5e19c7cf4b06861d6200727aebb51fb31a,61,397.4,0.5445,4,Tier 3
0xb2616b2f3a6f21d8b4eba11f37fd001ee1b320c6,72,102.4,0.5294,4,Tier 3
0xdf52f79cddc0741e807e298d4ae0a38088c733e2,53,161.2,0.472,3,Tier 3
0x860bbe5444ce8cb3236d0c0b8b50d93acc3a3ea6,158,40.2,0.0192,4,Tier 3
0xfbd75cbc4b13f607059cc12eda389d5f455e71a9,25,402.6,0.4716,4,Tier 3
0x7b3fa6b82953d93e57009a28751c1b3a6012c44f,69,416,0.5536,4,Tier 3
0x0ee48dc979c504954b184dfb1c42107e3e7713d7,72,367.4,0.5972,4,Tier 3
0x70080e077d4a811d045776b37c303620943407f9,66,337,0.4748,4,Tier 3
0xc4216f5b3a69048a0f03ef47643b0bee87348792,20,239,0.4619,3,Tier 3
0xc8d51b9e4283df2788b4d1ca0a64ae07ca1886f5,69,113.2,0.5427,4,Tier 3
0xe0062bb7a7625c3e890ff9d53e85ef3cbf7f27ce,30,239,0.4661,3,Tier 3
0x523759b4e8dbf1d71343fd4aadf32775345b970e,59,186,0.4758,3,Tier 3
0xb4d8b937624360b6b4a1f0cc3da8799d508960ca,66,391,0.5476,4,Tier 3
0x66e53418ad5db5c317540acd857276af8ea5caae,61,5,0,1,Tier 3
0xe19b4f65da8cfe8aecf815b2576f491b9caa6580,119,21.2,0,4,Tier 3
0xe685bb6137bd4a295071bfb32ea5bf9a23842ad0,288,191.2,0.0362,4,Tier 3
0x4882bf2f490ed168815fd8a4c579e1b4844200ab,69,180.8,0.5797,4,Tier 3
0x2d98c352dfa5cdb740e7603a331f10b41c7a89eb,37,50.6,0.0472,4,Tier 3
0xac5a198fbbdc5d20b6f3d3466651608691f0907f,78,102.4,3.4406,4,Tier 2
0xf4d3b6e0d203c32693b808496645a52351a2a937,24,217.4,0.4656,3,Tier 3
0x48049d72f9aa7e99caebf33cf0cc3f42af3c4a84,71,372.6,0.4744,4,Tier 3
0xc9afdc5fd69f7cb0d4b41c4ec5ecdf449b4fb45f,58,372.6,0.4602,4,Tier 3
0x4b55da2368c839861df95a9f43a26efb819a2b3d,279,139.2,0.3304,4,Tier 3
0x906b00a39c69f285bb04211fc7effa67d7b1baa4,288,144.8,0.4803,4,Tier 3
0xacd2a7be45c94bfcfadaa92c7a70ca5086dc44e7,331,175.4,1.0354,4,Tier 3
0x3569c3cbc7ab25f04803342b9fc98e83d6e0c7ed,31,423.6,0.4569,4,Tier 3
0xc17d78cac034b178f192bd7a3df95627a0cf6b9b,77,95,0.5367,4,Tier 3
0x68534498fc8b8cdc283a75a30e535fbbf1f14f02,58,500.6,0.466,4,Tier 3
0x24dd585ba402e4e04ec9a4856fc49a73f9f00ed4,72,372.8,0.558,4,Tier 3
0xe3925704432949d48b46cd30540836714724edb3,54,398.6,0.5752,4,Tier 3
0x5f9a42ca7b369766d952e312872a5e06acba2bda,316,130.8,0.0005,4,Tier 3
0xf175ff99641929ad8d7f931ba42d23633e673221,164,98.8,0.0128,4,Tier 3
0x782542047df368eb752f3f89d53536a72777505a,35,217.4,0.4648,3,Tier 3
0x06507c603f7ad552648129f51e7952273b863054,352,268,18.1325,4,Tier 2
0x70ab15e8c1f5539742b729da1ebced35f4aef2ec,54,397.4,0.4805,4,Tier 3
0x6fa504bf38e04223cd55c82b500a234185477a53,16,1.4,7.6017,3,Tier 3
0x1153a08604e586599e32435a950da6fcec3611e6,33,239,0.5056,3,Tier 3
0xa4d2f4466e48145ed06a5be374c07040577fceba,80,85,0.5382,4,Tier 3
0x2774cae7e9315187112948cd875be1f1af52f620,68,308.6,0.5515,4,Tier 3
0x70848fe176adbea72b204075063f49b3903a093d,78,331.4,0.5766,4,Tier 3
0xd97118049968bdf7371d1de5f6b5fabb2d34b87b,49,142.2,0.4899,3,Tier 3
0xec18fe031d192dbbf68ce7d6d83cf4436933aea0,22,225.6,0.4733,2,Tier 3
0xbfdf1ae8aeb63f876f16a21655918ba14a3082cf,52,390.8,0.5449,4,Tier 3
0x9e50407f618ad70b20d559f608dcdab20cee71e0,75,280.4,0.5335,4,Tier 3
0xc7e5d05f53e3344dba117c75cfc652b9f2f2f699,158,197.2,0.9483,4,Tier 3
0xcd0aecc9b176b9db1fe3cd17c52983dc1d342f9f,24,423.6,0.4821,4,Tier 3
0x6ca5ee5685e6c519bd20f31458515be7097c3363,43,409,0.4398,3,Tier 3
0xc323f42276e51e5e753072d532143f12e74e0ab2,60,391.2,0.5471,4,Tier 3
0x6cd12c5dd1de18e5d02dce16a7d77af88d9347e8,63,149.6,0.4575,3,Tier 3
0x99eae0359a11ab7aff9116a16c6b287bc2941e50,27,281.6,0.4786,4,Tier 3
0xd79bca4179502cb9c53a160a7891b5982b568ae4,61,110.4,0.5624,4,Tier 3
0x3bf73c407cd00789647030ee296dfbe606724e45,55,70.2,0.481,3,Tier 3
0xe336aa2836dae07ef6620e1e2f9b1de86a2325b1,28,75.6,0,4,Tier 3
0xba265f3803f94d132f14daec3f2c0a0b599f80a5,25,231.2,0.4795,3,Tier 3
0xea322da024a2df1391dd108161f809407ec25c9c,118,54.6,0.6132,4,Tier 3
0xa95ec42eebeeb0519d968641c4aa9166b92969b1,69,397.2,0.5599,4,Tier 3
0xd13da8e7a9f87892d7e728bda6725f214cb92b76,48,397,0.5458,4,Tier 3
0xd4140102c26832e35cacf97b4f0523e2cf16e658,32,362.8,0.4875,4,Tier 3
0x7864b645a3a6a747a5f19290e22cd31f96fac770,73,267,0.5528,4,Tier 3
0xcff87156ba2c0cbc92833b692631954463970e36,92,49.2,0.0002,4,Tier 3
0x74e749a50c2acc466bcca57f5bb7ea33f6df587e,91,84.8,0.0223,4,Tier 3
0xf1b176644d091af045772fe2dbab63ab26c3e32d,24,239,0.4929,3,Tier 3
0xc8e7fd5e0e7e9fcfaf55781c4d3a0fd94edc1ba6,57,154,0.4818,3,Tier 3
0xabd31f81f1d408c1d4df01e090efd897698bf6f3,57,397.8,0.453,4,Tier 3
0xadf897caa4ac712fce6b858d0c9724c9c5f8263a,29,231.2,0.4789,3,Tier 3
0x8ddcac7921b8ee8e4054c1621db7a6c8d72ff0a0,3,36.8,0,3,Tier 3
0xa5b46693573e95022ea35eb25c56e18d307a4e13,71,149.6,0.5558,3,Tier 3
0x2bbbaa0eb386d351cacd3bb5badf41632b636d50,76,123.8,0.5616,4,Tier 3
0xe97627a87f6d86f3bc1e1b85aed352608062e62d,57,337.4,0.5798,4,Tier 3
0x6c3880c215951210f38b1e81a1de3bc503a95c8d,119,33.2,0,4,Tier 3
0x7250c340b942b0bd713cd36de90304f14d87c894,36,409.4,0.4682,3,Tier 3
0x7f74f06eeaea04edef72bf3f2993cd872ece88fd,33,179.4,0.5117,3,Tier 3
0xb92e29e768ced9956200b0cab1cd0f0e0bc3773a,58,337,0.5581,4,Tier 3
0xe5bd4a593db98e8c7da23022cd671a41cd9187d8,267,175.2,1.8322,4,Tier 3
0x36d8d6fc811bdca0c9e9dc5843b6aa9cae81fefa,114,43.6,0.0023,4,Tier 3
0x9bb4c51b836926d762b11bd0c93c4a8fd8c58cc7,32,239,0.4795,3,Tier 3
0x8157f6a7361d1e519afd79b8fdd2546731479ca3,73,256,0.4511,4,Tier 3
0x1a2c6a8c58aa4a697cad3c5d52779e64fc5a9d05,61,372.6,0.5497,4,Tier 3
0x78da419a785f447642c5054cbb8d0021aa62ec40,59,150,0.4836,3,Tier 3
0xfea4844bebfd591d9b97709e68cf34dbd654b63f,56,391.2,0.549,4,Tier 3
0xca6a80995f0cbc71d7da056d376ad6333f221538,25,231.2,0.4818,3,Tier 3
0x71ee1d72796c2f1adbe370a1f0ef303c856665a9,39,239,0.4831,3,Tier 3
0xc73aa8039566e45e866461aae093503592846ef6,52,396.6,0.5461,4,Tier 3
0x07287ac8e83c465b27cf03f9e9a11fbdc9c3db34,92,110.4,0.5427,4,Tier 3
0xb35f4612bb2c068704dfc693f0dec5f8632e3bd1,35,14.8,0.0012,4,Tier 3
0x3cfe166672dadb34260f0e05ed0a7405e8a5f30b,32,239,0.5172,3,Tier 3
0x0a7c24da58beddc6510baf4aaaa0cb8ee471589e,68,345.2,0.5599,4,Tier 3
0x0ad71efd4212f9fbabc202b1ddfbff7acd4553c2,26,50,2.3909,3,Tier 2
0xeafaf963a68a19d3634a9a2cb2d5e4aeed987ac7,219,34.6,0.9617,4,Tier 3
0x2fb8e6c2a21ce57694956c24e1a244ccb6d65e6e,21,7.4,0.285,3,Tier 3
0x17118f611ba2c137a3378267da9dea78d92ab7b2,22,60.4,0.0016,4,Tier 3
0x5322b22cf12edfe0dcea5ce890fe8e0094c05645,62,149.6,0.4804,3,Tier 3
0x2b394a878cba7626adfe69ccc5fd52cebb31fb16,296,241.8,1.2191,4,Tier 3
0xf24a17121a1681205e372e1fb6147473eb087927,56,391,0.5738,4,Tier 3
0x33f435b2f885c95e1c254eada52eb2aed1280543,72,242.6,0.5437,4,Tier 3
0x68b0dddb262c97168652e798618217b27ed5a862,63,500.8,0.5646,4,Tier 3
0x0dae7f25343f6c73e9bd59214088004316986bb1,42,38,0.5904,4,Tier 3
0xcebd2801f2411124b64c29dc76da99626ea8a123,24,239,0.4839,3,Tier 3
0x9ba46ef751f2b99871bbd20d1035ec35217efbd2,184,87.2,0,4,Tier 3
0x0e3790a7fb15eba13af8c59102843a92c681e65f,7,21.2,0.0195,1,Tier 3
0x652059fd17fa1690dedc143a6acad723391648d9,55,397.4,0.5356,4,Tier 3
0x210d16bfb51d1960fc0113c35e32f84234995123,122,35.8,0.2446,4,Tier 3
0xec3aaaec05378cd52cf358149e64e1b2ed3f5b98,178,148.8,0.2592,4,Tier 3
0x2c862937e4c6af2af3b5b0ff45cd24c4820c3338,136,35.8,0.8487,4,Tier 3
0x9e794506646b2c36c168929c19fb880de2833f50,42,423.6,0.4828,4,Tier 3
0x855cf620d17c4c9ee518872815979a7d3389e6fe,61,397.6,0.5586,4,Tier 3
0x9f354969f673f2a9cac7bf32d96ada780e08e388,146,35.4,0.8905,4,Tier 3
0x645622a4a752095ad238d312f2e473b8f3d3c135,72,196,0.5434,4,Tier 3
0x6353f31fdb1c4ec86b9730e03135ea09c0efbbdf,159,565,12.9793,4,Tier 2
0xf6f6398ffc139d99a81d3f8b4eec98087547ac4c,26,238.6,0.4766,3,Tier 3
0xc391b42a491e6941b7dcdfef49bc276255a5c386,124,35.4,1.0856,4,Tier 3
0x76c529ce1fa2789f5720fe09fc9ad2ad05126f94,142,2.2,4.4732,3,Tier 3
0xdacee4d972bd8d209dd0c7330f2a3f3800d11aad,23,239,0.4691,3,Tier 3
0x7fbb0220cdf51184ed67fcf15e553334cc79d455,65,170.4,0.5393,3,Tier 3
0x0ac969a3e6c13952155919a0928ffea1b9edd484,7,43.6,0.0793,3,Tier 3
0xd04ba70c54b01dc2660182d1779da96f66d4eb89,47,251.4,0.4819,3,Tier 3
0x1bdeffd4a0542657dfd19f41564bd35e42cf91a9,71,345,0.576,4,Tier 3
0x409cd64b62a4f880e86f169bc42e768e97a5ed15,0,0,0,0,Tier 3
0x4aa2da2775cc5e4dbd8141bbcaf640fba13ed260,252,154,0.0026,4,Tier 3
0x8c2d3d57a88fe10a596d328e2122693a56e27387,73,382.8,0.5931,4,Tier 3
0xabf4e758da69a77ab4a3e3b97a8dc8595f19abe3,32,239,0.4987,3,Tier 3
0x6d82d9c007aaa2b078e12ef74a4388b154ab00d9,67,397,0.5518,4,Tier 3
0xa531ed49afb410380c0cbca39c9f367c5602d6d0,15,33,0,3,Tier 3
0xf8438d34fbbd2c82627d20dec579bbd85a60f254,24,239,0.4744,3,Tier 3
0xfaa0a7de2d426bfa85f790dd43f2efde56ecb747,30,239,0.4836,3,Tier 3
0x6dccb9d65ca6cc20138f42a9da1302af39d263d4,63,337.4,0.554,4,Tier 3
0x51629099cb6fc6906ab26dfe80219797a3f51722,61,51,1.5217,4,Tier 3
0x7c792022e4e4aceadc98da1a3a6ca1ecc72a964f,77,123.8,0.5417,4,Tier 3
0x85bfbd9c67b1b0cb19650333d0936d9a63371a99,206,46.6,0.0053,4,Tier 3
0x04a7bb2c7979c9595330f2e01aec1dd3aaeb15c6,38,198.2,0.5706,2,Tier 3
0x8c739fe8e638d16fed0f61ea87297b114dc957c5,66,419,29.4642,4,Tier 1
0x5cb4b2dd1b3ccd78f76804fe114524c272e91693,63,149.6,0.5583,3,Tier 3
0xcc64417118979da7b0e598356aca58c72cc8ebb3,75,10.2,0.0412,3,Tier 3
0x8717d3baebe18a6f420790cf0b7421eabac8ca61,34,423.6,0.4718,4,Tier 3
0xa2a619d4bf99c7fa38b4a6609287a92e0dd66dec,67,149.6,0.5492,3,Tier 3
0x216b0f8b96e6c937aca6df041099a9ac52134db5,48,20.4,0.266,3,Tier 3
0x9bd762484f73cb48a4a73394f9c38f6ca630c010,100,56.6,0.0005,4,Tier 3
0xd7358d34ede0e8f6eb2399a15dd1a8b4bbcb9025,31,225.6,0.4828,2,Tier 3
0x635545470e2d88cd44d64c3973b7baf6810ed7ec,72,280.4,0.533,4,Tier 3
0x1ed003b20948175ab2b7d19bc55aa0d678f0d40a,293,174.2,0.0004,4,Tier 3
0xc67fd5e62a1c84c123f9d2968965831cfefc24d2,53,440.4,0.5721,4,Tier 3
0xfae19a2a3348c6ea6d2656cb043012cd2cb1948c,25,250.8,0.4704,4,Tier 3
0x2dde9a4ed525685a4c189cbc74cd1fd2a89648fd,341,95.2,0.8241,4,Tier 3
0x3fd31179c1fbd1d6ae05a2bb4a97edf1287a5f41,67,372.6,0.5707,4,Tier 3
0xd80e6274be33cb473ccc6cfc726f5fcc4002f715,22,225.6,0.4828,2,Tier 3
0x5bfee7103cf6dd1f8740ca8ad5827a21182f6104,2,15,0.6291,2,Tier 3
0xce5d59f2be7c31e4de4d22d96cc55d572ef1a17f,36,423.6,0.501,4,Tier 3
0x43520b52db78694887f75c183df09640d1adf7a7,79,123.8,0.5447,4,Tier 3
0x6590917c59c705f1c0a948705c44012378d4febe,67,149.2,0.5564,3,Tier 3
0xdb640f59892651350569e97ba3ce8ca60b4ba876,13,9.2,0,3,Tier 3
0xb9e62ee6fef02925c8912fdb8e27df220cff17ef,44,109.2,0,4,Tier 3
0xb3d69c081dccf4a60aca5ccb5d2ced642b8a7ffe,31,217,0.6081,3,Tier 3
0xab7132d05ae4e3b8bc620f7a7cbcfbcba83ee28d,64,404,0.5724,4,Tier 3
0x759aadf2945108c6d516cedf8ce6a150564b84d9,29,239,0.5073,3,Tier 3
0xd5b0b54d1af02fe88877e0265598f0853263a06a,28,217,0.4805,3,Tier 3
0xc67765e5b51f79e2aa71103216a29066f5a5a653,0,0,0,0,Tier 3
0xaba9c2d98544d246a327b99cb667dad7c3b8c4f2,64,337.8,0.5705,4,Tier 3
0x54379c1c5bc13bb47b07b5a20c9f32a29db67eaf,29,50,0.0003,3,Tier 3
0x84c372b1186f8ed16f682f28bc128ee13d58b234,44,422.8,0.5526,4,Tier 3
0x1c6cbb07812922d8202a57bbcd3c48f3d9445106,43,238.6,0.505,3,Tier 3
0x8295428a367352c9710aeef4e6524d4690672c59,37,196,0.4776,3,Tier 3
0x26a7fbb088003957b40a1e486182cab3d742f25c,64,359,0.5444,4,Tier 3
0x4e759992202169e2fb5bdd924b856c9fd34fb61a,14,164,0,4,Tier 3
0x6291890166bc1af4b77bfabc24561f169ebfad8c,400,839.6,1.1282,4,Tier 3
0x833d34704fae0a9181f04b18699d44729fbf0ea1,69,393.4,0.5436,4,Tier 3
0xdd50a665ff91419fda018cb26b3a0ff60865e7be,30,130.4,0.4773,3,Tier 3
0x09d789bc1763c2ba0ada22e02069b98e47de70b2,51,211.6,0.6019,3,Tier 3
0xd121ce7d07891e6418a9f4166a03fd21361db9bb,60,149.6,0.5521,3,Tier 3
0xb2c511f3c538bc2378a0aa9570784d3a763a9a00,9,66.6,0,2,Tier 3
0x6d948b61592093976f0961d40bd6d50d72fb02d5,101,140.4,0.1112,4,Tier 3
0x3588551bee06ef8afdce1b8fdceecf4358712fd2,75,180.4,0.5437,4,Tier 3
0x71667f9119b6283173aa9226b228885ad79a67e5,35,217,0.5033,3,Tier 3
0x1c21634d92090f888cbaac5c105d96daf0a9a8db,62,418.2,0.5585,4,Tier 3
0xa435dff9ea0af09a295fbfabf115a37a2cb58f84,7,71.2,0.0003,2,Tier 3
0xe6167d755c376ced44a883c0cc5a6b462bd54450,203,267.8,0.1453,4,Tier 3
0xd24ef9e1d5a3aa540e546d6df69eca8ecfbda60a,7,77.2,0,2,Tier 3
0xcb11985f785779071157b2181bdc7c39d61768bf,29,217,0.4779,3,Tier 3
0xd2e02c50569a2c4c52634a113c093725a4ca0d0a,39,172.6,0.5029,3,Tier 3
0xa75e43e031ac7d1980a8eab053cefa41b8aafbfe,45,409,0.5572,3,Tier 3
0xb368b025155745329c59a6c1f8d139339d99dcd0,243,65.2,0.4145,4,Tier 3
0xb54716980b739f55785670790e556202472bb38d,24,177,0,4,Tier 3
0x95c024b190c60938f690a32ab4d990048b1e5962,62,213.8,0.556,3,Tier 3
0xb47b050624ec5ad1bfbbbd6344c99e7183f356cf,27,401.8,0.4918,4,Tier 3
0x9b994d5c5c364b4cca5ac8868dd919614f687f3c,42,239,0.5087,3,Tier 3
0xd6b11be36aff9a0c4840d8db242b4c9ad4a0da4b,47,186,0.5645,3,Tier 3
0xe458a030d18e1b1627d0801277cc3810c7768c05,30,50,0.0003,3,Tier 3
0x9be6ff8f5201cc849ccf56fb24db2c82e5c18afe,38,401,0.4776,4,Tier 3
0xf3c2ea1d1c8e0ae31e65f7cfbeda89a2a7de3c30,208,37.8,0.0143,4,Tier 3
0xb78f720c71bb9e6ca3f8ad09be510f07048979a6,60,389.8,0.5532,4,Tier 3
0xddcc65ca676331fc5ae856bb0a473cf0305817c4,35,239,0.4951,3,Tier 3
0x6a6f0e82db73fc95a26bfaf66a10995ec4bfd705,5,75.2,0,2,Tier 3
0x7cbc4b10f6e541dd7c82c19b1c3842b74ca26b61,3,0.2,0.0001,1,Tier 3
0x0752ecc564199c77fcf78352f6b15b1df3855b23,50,381.6,0.538,3,Tier 3
0x2324cab8797823fef6e2ebcca945aa1e505238c0,201,32,0.1374,4,Tier 3
0x694413dc0f96d198b4c8ca4939f103440e175448,36,225.6,0.4761,2,Tier 3
0x237c542521810f26e0e943437b31015a228dcd15,114,18.8,0.0039,4,Tier 3
0x291a6ea6370af7ae72df0bb3f1b3e511f5f4fc2b,9,5.2,0.0001,3,Tier 3
0x6d92443f8738e794484600fcf537b96e60c7035e,57,398.4,0.4851,4,Tier 3
0xab57dbf32f8b6b70d42c92e43e125ec116b6f847,37,209.2,0.4788,3,Tier 3
0x77b4a7529561fa2007e094e49a3ed079bfac964d,6,66.6,0.0001,2,Tier 3
0x27c5c81e4771f76ff50675f415e82a5aeb4492c8,41,239,0.4897,3,Tier 3
0x8b4434df89896d28e8bb1f4b8fa1591bf494ec96,243,110.6,0.0055,4,Tier 3
0x3aac8f31011c8519aba76c7d710fb2a050212ba4,81,176.4,0.5526,4,Tier 3
0x7ada733635d438c292d5f62a70555163a810254c,60,441,0.5416,4,Tier 3
0xe7f88ebd3d674bb7a99833b9d7cd70d0aeb02966,12,67.8,0,3,Tier 3
0x69ab69577de18a0cc594f3b52d19eb6dde38f1dd,47,400.6,0.5355,4,Tier 3
0x3c8f34d31647d0dc2bb71adb2c3c656b8381a175,37,155.8,0.4906,3,Tier 3
0xd3320e0fb8ce82ea0b9137f5c22222f170d4bffe,32,136.2,0.4948,3,Tier 3
0x7b8c2d425b1f99cb22799268cd759bd3dd379395,26,57,0,3,Tier 3
0x59d9b1c71c3bce91cacd7e0109d8a2fa491a9e12,35,59.8,0.4864,2,Tier 3
0x1c4e5b02e73b12f374744f6dc1c8469ec9ecd62e,228,88,0.1414,4,Tier 3
0x8f3970d2182b09cff211071625ad5840d64d1f4d,6,135.2,0,3,Tier 3
0x5596a959609484a702ba9959d4c516ef24c064c5,45,422.4,0.5315,4,Tier 3
0x4de51e7df9ebe1f7044f04645e6019e1fda983e9,60,194.6,0.5725,3,Tier 3
0xab514f506a198b7f222b17cf262b7aec28d31e6a,45,416.4,0.5134,4,Tier 3
0xe5070725f246fc6f4bc1fecfbd62be84513f6f8b,25,50,0.0004,3,Tier 3
0x35090923ccb3b4a63c2f7218b8dbef30a9a55e60,35,203.4,0.4814,2,Tier 3
0xf4e8bb82acc8c3669c8a4339670753c3e8922560,58,391,0.5701,4,Tier 3
0xc903e949a1daced865570a3aee6d1f5f203b9bbf,56,334.6,0.561,4,Tier 3
0x00385d9741b273289d96ec5a3ecf89699daefa8d,38,157,0.5831,3,Tier 3
0xa4bc7b3c8aae6f1d60090cd5ea62dbc3895ecfe6,40,387,0.4664,3,Tier 3
0x438373c013352c1cf9a671f31f374d1eb394382b,41,239,0.5037,3,Tier 3
0x66eae4ecd343bc630bff09c400f1b3d318f308cb,88,25.2,0.3735,4,Tier 3
0xfa038d3c76c9ea179c0396996deeef5657b450bf,5,75.2,0.0001,2,Tier 3
0x0354a16e60651f91eda05c8a82a79867c752693a,54,364,0.5577,4,Tier 3
0xfde4ec235bd1a9deacb4901d90bcdd521a58e25e,25,217,0.4661,3,Tier 3
0xa537329baf77617d4b7da036969022c6d78a9afa,73,150,0.55,3,Tier 3
0x39f864f47b9e1815cc134d808315fdb2558b09e5,2,10.4,0.0006,2,Tier 3
0xca21699ef4578c0db3a5a09775ea7886bcf7e322,49,213.8,0.5366,3,Tier 3
0xd478b83cee1be49c7a0bc6331d0b5bc30e442b9e,31,239,0.5034,3,Tier 3
0x12433793480b83ce05f35eb7db97417639b0ba57,30,105.2,0.0004,4,Tier 3
0xe1da6635599cfc1e57b6e2ec5ef21a1571935e87,30,217,0.4667,3,Tier 3
0xcc04c06aa11b0cb09aacabe585c3f3dec7c092ae,172,97.6,2.0461,4,Tier 2
0x95c25bc28601e9c0e8e67bc4f8a3c7dba20b3f17,69,149.2,0.5375,3,Tier 3
0xcff18c0bd7a93b7b8db6de47fe656eaacb754062,5,75.2,0.0001,2,Tier 3
0x1aa0d5c402f89f9c420211cdee4a06c2fb62571d,43,136.2,0.4953,3,Tier 3
0x9cf70c9c95917c1b56c6a393e6481d66984c6d4c,38,387.2,0.5427,3,Tier 3
0x3ce17341822c3ab187a3e3d4da34cde107443950,46,62.2,0.0002,4,Tier 3
0x2fe9aae9a204a32403a83f6674e6931620b85fe6,33,216.8,0.4672,3,Tier 3
0x91e947608b7990b7b4becee02d98e7a652b30b5a,71,397,0.5407,4,Tier 3
0x375443011bcbd5c5362c6ef657923c578fd1a124,41,113,0.2128,4,Tier 3
0x71961dd1e170fc9f59f8c6b5cae0f02ab617bb9e,34,113,0.2257,4,Tier 3
0x6cadc365ba3eed11b38c0f4ffe9c440ff7c6823b,31,203.6,0.4997,2,Tier 3
0xaff8d6d0dbe90d3408a2f034c38c6df84743cd0f,6,75.2,0,2,Tier 3
